0,-2,140.915085,-204.466278,-178.560440,1
0,-2,139.915405,-204.491394,-178.560440,1
0,-2,138.915710,-204.516525,-178.560440,1
0,-2,137.916031,-204.541641,-178.560440,1
0,-2,136.916351,-204.566772,-178.560440,1
0,-2,135.916656,-204.591888,-178.560440,1
0,-2,134.916977,-204.617004,-178.560440,1
0,-2,133.917297,-204.642136,-178.560440,1
0,-2,132.917603,-204.667252,-178.560440,1
0,-2,131.917923,-204.692383,-178.560440,1
0,-2,130.918243,-204.717499,-178.560440,1
0,-2,129.918549,-204.742615,-178.560440,1
0,-2,128.918869,-204.767746,-178.560440,1
0,-2,127.919189,-204.792862,-178.560440,1
0,-2,126.919502,-204.817993,-178.560440,1
0,-2,125.919815,-204.843109,-178.560440,1
0,-2,124.920135,-204.868240,-178.560440,1
0,-2,123.920448,-204.893356,-178.560440,1
0,-2,122.920761,-204.918472,-178.560440,1
0,-2,121.921082,-204.943604,-178.560440,1
0,-2,120.921394,-204.968719,-178.560440,1
0,-2,119.921715,-204.993851,-178.560440,1
0,-2,118.922028,-205.018967,-178.560440,1
0,-2,117.922348,-205.044083,-178.560440,1
0,-2,116.922661,-205.069214,-178.560440,1
0,-2,115.922974,-205.094330,-178.560440,1
0,-2,114.923294,-205.119461,-178.560440,1
0,-2,113.923607,-205.144577,-178.560440,1
0,-2,112.923920,-205.169693,-178.560440,1
0,-2,111.924240,-205.194824,-178.560440,1
0,-2,110.924553,-205.219940,-178.560440,1
0,-2,109.924866,-205.245071,-178.560440,1
0,-2,108.925186,-205.270187,-178.560440,1
0,-2,107.925499,-205.295303,-178.560440,1
0,-2,106.925812,-205.320435,-178.560440,1
0,-2,105.926132,-205.345551,-178.560440,1
0,-2,104.926445,-205.370682,-178.560440,1
0,-2,103.926758,-205.395798,-178.560440,1
0,-2,102.927078,-205.420929,-178.560440,1
0,-2,101.927399,-205.446045,-178.560440,1
0,-2,100.927704,-205.471161,-178.560440,1
0,-2,99.928024,-205.496292,-178.560440,1
0,-2,98.928345,-205.521408,-178.560440,1
0,-2,97.928658,-205.546539,-178.560440,1
0,-1,140.827148,-200.967392,-178.560440,2
0,-1,139.827469,-200.992508,-178.560440,2
0,-1,138.827774,-201.017639,-178.560440,2
0,-1,137.828094,-201.042755,-178.560440,2
0,-1,136.828415,-201.067886,-178.560440,2
0,-1,135.828720,-201.093002,-178.560440,2
0,-1,134.829041,-201.118118,-178.560440,2
0,-1,133.829361,-201.143250,-178.560440,2
0,-1,132.829666,-201.168365,-178.560440,2
0,-1,131.829987,-201.193497,-178.560440,2
0,-1,130.830307,-201.218613,-178.560440,2
0,-1,129.830612,-201.243729,-178.560440,2
0,-1,128.830933,-201.268860,-178.560440,2
0,-1,127.831261,-201.293976,-178.560440,2
0,-1,126.831573,-201.319107,-178.560440,2
0,-1,125.831886,-201.344223,-178.560440,2
0,-1,124.832207,-201.369354,-178.560440,2
0,-1,123.832520,-201.394470,-178.560440,2
0,-1,122.832832,-201.419586,-178.560440,2
0,-1,121.833153,-201.444717,-178.560440,2
0,-1,120.833466,-201.469833,-178.560440,2
0,-1,119.833786,-201.494965,-178.560440,2
0,-1,118.834099,-201.520081,-178.560440,2
0,-1,117.834419,-201.545197,-178.560440,2
0,-1,116.834732,-201.570328,-178.560440,2
0,-1,115.835045,-201.595444,-178.560440,2
0,-1,114.835365,-201.620575,-178.560440,2
0,-1,113.835678,-201.645691,-178.560440,2
0,-1,112.835991,-201.670807,-178.560440,2
0,-1,111.836311,-201.695938,-178.560440,2
0,-1,110.836624,-201.721054,-178.560440,2
0,-1,109.836937,-201.746185,-178.560440,2
0,-1,108.837257,-201.771301,-178.560440,2
0,-1,107.837570,-201.796417,-178.560440,2
0,-1,106.837883,-201.821548,-178.560440,2
0,-1,105.838203,-201.846664,-178.560440,2
0,-1,104.838516,-201.871796,-178.560440,2
0,-1,103.838829,-201.896912,-178.560440,2
0,-1,102.839149,-201.922043,-178.560440,2
0,-1,101.839470,-201.947159,-178.560440,2
0,-1,100.839775,-201.972275,-178.560440,2
0,-1,99.840096,-201.997406,-178.560440,2
0,-1,98.840416,-202.022522,-178.560440,2
0,-1,97.840729,-202.047653,-178.560440,2
0,2,140.651291,-193.969604,1.439560,3
0,2,139.651611,-193.994720,1.439560,3
0,2,138.651917,-194.019852,1.439560,3
0,2,137.652237,-194.044968,1.439560,3
0,2,136.652557,-194.070099,1.439560,3
0,2,135.652863,-194.095215,1.439560,3
0,2,134.653183,-194.120331,1.439560,3
0,2,133.653503,-194.145462,1.439560,3
0,2,132.653809,-194.170578,1.439560,3
0,2,131.654129,-194.195709,1.439560,3
0,2,130.654449,-194.220825,1.439560,3
0,2,129.654755,-194.245941,1.439560,3
0,2,128.655075,-194.271072,1.439560,3
0,2,127.655411,-194.296188,1.439560,3
0,2,126.655724,-194.321320,1.439560,3
0,2,125.656036,-194.346436,1.439560,3
0,2,124.656357,-194.371567,1.439560,3
0,2,123.656670,-194.396683,1.439560,3
0,2,122.656982,-194.421799,1.439560,3
0,2,121.657303,-194.446930,1.439560,3
0,2,120.657616,-194.472046,1.439560,3
0,2,119.657936,-194.497177,1.439560,3
0,2,118.658249,-194.522293,1.439560,3
0,2,117.658569,-194.547409,1.439560,3
0,2,116.658882,-194.572540,1.439560,3
0,2,115.659195,-194.597656,1.439560,3
0,2,114.659515,-194.622787,1.439560,3
0,2,113.659828,-194.647903,1.439560,3
0,2,112.660141,-194.673019,1.439560,3
0,2,111.660461,-194.698151,1.439560,3
0,2,110.660774,-194.723267,1.439560,3
0,2,109.661087,-194.748398,1.439560,3
0,2,108.661407,-194.773514,1.439560,3
0,2,107.661720,-194.798630,1.439560,3
0,2,106.662033,-194.823761,1.439560,3
0,2,105.662354,-194.848877,1.439560,3
0,2,104.662666,-194.874008,1.439560,3
0,2,103.662979,-194.899124,1.439560,3
0,2,102.663300,-194.924255,1.439560,3
0,2,101.663620,-194.949371,1.439560,3
0,2,100.663925,-194.974487,1.439560,3
0,2,99.664246,-194.999619,1.439560,3
0,2,98.664566,-195.024734,1.439560,3
0,2,97.664879,-195.049866,1.439560,3
0,3,140.563370,-190.470703,1.439560,4
0,3,139.563690,-190.495819,1.439560,4
0,3,138.563995,-190.520950,1.439560,4
0,3,137.564316,-190.546066,1.439560,4
0,3,136.564636,-190.571198,1.439560,4
0,3,135.564941,-190.596313,1.439560,4
0,3,134.565262,-190.621429,1.439560,4
0,3,133.565582,-190.646561,1.439560,4
0,3,132.565887,-190.671677,1.439560,4
0,3,131.566208,-190.696808,1.439560,4
0,3,130.566528,-190.721924,1.439560,4
0,3,129.566833,-190.747040,1.439560,4
0,3,128.567154,-190.772171,1.439560,4
0,3,127.567482,-190.797287,1.439560,4
0,3,126.567795,-190.822418,1.439560,4
0,3,125.568108,-190.847534,1.439560,4
0,3,124.568428,-190.872665,1.439560,4
0,3,123.568741,-190.897781,1.439560,4
0,3,122.569054,-190.922897,1.439560,4
0,3,121.569374,-190.948029,1.439560,4
0,3,120.569687,-190.973145,1.439560,4
0,3,119.570007,-190.998276,1.439560,4
0,3,118.570320,-191.023392,1.439560,4
0,3,117.570641,-191.048508,1.439560,4
0,3,116.570953,-191.073639,1.439560,4
0,3,115.571266,-191.098755,1.439560,4
0,3,114.571587,-191.123886,1.439560,4
0,3,113.571899,-191.149002,1.439560,4
0,3,112.572212,-191.174118,1.439560,4
0,3,111.572533,-191.199249,1.439560,4
0,3,110.572845,-191.224365,1.439560,4
0,3,109.573158,-191.249496,1.439560,4
0,3,108.573479,-191.274612,1.439560,4
0,3,107.573792,-191.299728,1.439560,4
0,3,106.574104,-191.324860,1.439560,4
0,3,105.574425,-191.349976,1.439560,4
0,3,104.574738,-191.375107,1.439560,4
0,3,103.575050,-191.400223,1.439560,4
0,3,102.575371,-191.425354,1.439560,4
0,3,101.575691,-191.450470,1.439560,4
0,3,100.575996,-191.475586,1.439560,4
0,3,99.576317,-191.500717,1.439560,4
0,3,98.576637,-191.525833,1.439560,4
0,3,97.576950,-191.550964,1.439560,4
1,-2,71.796898,-206.203232,-178.560440,5
1,-2,70.797211,-206.228348,-178.560440,5
1,-2,69.797531,-206.253479,-178.560440,5
1,-2,68.797844,-206.278595,-178.560440,5
1,-2,67.798157,-206.303726,-178.560440,5
1,-2,66.798477,-206.328842,-178.560440,5
1,-2,65.798790,-206.353958,-178.560440,5
1,-2,64.799110,-206.379089,-178.560440,5
1,-2,63.799427,-206.404205,-178.560440,5
1,-2,62.799740,-206.429337,-178.560440,5
1,-2,61.800056,-206.454453,-178.560440,5
1,-2,60.800373,-206.479568,-178.560440,5
1,-2,59.800690,-206.504700,-178.560440,5
1,-2,58.801006,-206.529816,-178.560440,5
1,-2,57.801319,-206.554947,-178.560440,5
1,-2,56.801636,-206.580063,-178.560440,5
1,-2,55.801952,-206.605194,-178.560440,5
1,-2,54.802265,-206.630310,-178.560440,5
1,-2,53.802582,-206.655426,-178.560440,5
1,-2,52.802898,-206.680557,-178.560440,5
1,-2,51.803211,-206.705673,-178.560440,5
1,-2,50.803532,-206.730804,-178.560440,5
1,-2,49.803844,-206.755920,-178.560440,5
1,-2,48.804161,-206.781036,-178.560440,5
1,-2,47.804478,-206.806168,-178.560440,5
1,-2,46.804790,-206.831284,-178.560440,5
1,-2,45.805107,-206.856415,-178.560440,5
1,-2,44.805424,-206.881531,-178.560440,5
1,-2,43.805737,-206.906647,-178.560440,5
1,-2,42.806057,-206.931778,-178.560440,5
1,-2,41.806370,-206.956894,-178.560440,5
1,-2,40.806686,-206.982025,-178.560440,5
1,-2,39.807003,-207.007141,-178.560440,5
1,-2,38.807316,-207.032257,-178.560440,5
1,-2,37.807632,-207.057388,-178.560440,5
1,-2,36.807949,-207.082504,-178.560440,5
1,-2,35.808262,-207.107635,-178.560440,5
1,-2,34.808578,-207.132751,-178.560440,5
1,-2,33.808895,-207.157883,-178.560440,5
1,-2,32.809212,-207.182999,-178.560440,5
1,-2,31.809523,-207.208115,-178.560440,5
